11,510,0,Rubinstein,Piano1,1,0,1,0,10,4,,,
12,510,0,Kempff,Piano2,1,0,1,0,11,4,,,
13,510,0,Gould,Piano3,1,0,1,0,12,4,,,
14,510,0,Cziffra,Piano4,1,0,1,0,13,4,,,
15,510,0,Abramovitz,Piano5,1,0,1,0,14,4,,,
18,510,0,Levinas,Piano6,1,0,2,0,17,4,,,
19,510,0,Cymerman,Piano7,1,0,2,0,18,4,,,
20,510,0,Cortot,Piano8,1,0,2,0,19,4,,,
21,510,0,Ciccolini,Piano9,1,0,2,0,20,4,,,
22,510,0,Casadesus,Piano10,1,0,2,0,21,4,,,
23,510,0,Boulanger,Piano11,1,0,2,0,22,4,,,
24,510,0,Borchard,Piano12,1,0,2,0,23,4,,,
25,510,0,Pleyel,Piano13,1,0,3,0,24,4,,,
26,510,0,Gaveau,Piano14,1,0,3,0,25,4,,,
27,510,0,Erard,Piano15,1,0,3,0,26,4,,,
28,510,0,Hummel,Piano16,1,0,3,0,27,4,,,
29,510,0,Lessing,Piano17,1,0,3,0,28,4,,,
40,511,0,Paganini,Violons1,2,0,1,0,31,2,,,
41,511,0,Wieniawski,Violons2,2,0,1,0,32,2,,,
42,511,0,Stamitz ,Violons3,2,0,1,0,33,2,,,
43,511,0,Mozart,Violons4,2,0,1,0,34,2,,,
44,511,0,Tartini ,Violons5,2,0,1,0,35,2,,,
45,511,0,Geminiani,Violons6,2,0,1,0,36,4,,,
47,511,0,Chapotot,Violons7,2,0,2,0,38,4,,,
48,511,0,Francœur ,Violons8,2,0,2,0,39,4,,,
49,511,0,Kreutzer,Violons9,2,0,2,0,40,2,,,
50,511,0,Wieniawski,Violons10,2,0,2,0,41,2,,,
54,511,0,Saint-Lubin,Violons11,2,0,3,0,45,2,,,
55,511,0,Berwald ,Violons12,2,0,3,0,46,2,,,
56,511,0,Ysaÿe,Violons13,2,0,3,0,47,2,,,
57,511,0,Sivori,Violons14,2,0,5,0,48,2,,,
58,511,0,Poussard,Violons15,2,0,5,0,49,2,,,
60,511,0,Guarneri,NappeViolons1,2,0,4,0,50,4,,,
61,511,0,Stradivari,NappeViolons2,2,0,4,0,50,4,,,
62,511,0,Guadagnini ,NappeViolons3,2,0,4,0,50,4,,,
63,511,0,Vuillaume,NappeViolons4,2,0,4,0,50,4,,,
64,511,0,Stainer,NappeViolons5,2,0,4,0,50,4,,,
65,511,0,Vatelot,NappeViolons6,2,0,5,0,50,4,,,
70,512,0,Pressenda,NappeAlto1,3,0,4,0,2,8,,,
71,512,0,Gagliano,NappeAlto2,3,0,4,0,2,4,,,
72,512,0,Maggini,NappeAlto3,3,0,4,0,2,4,,,
73,512,0,Blondelet,NappeAlto4,3,0,4,0,2,2,,,
80,513,0,Brandoukov,NappeCello1,4,0,4,0,3,4,,,
82,513,0,Bazelaire,NappeCello2,4,0,4,0,3,4,,,
83,513,0,Mirecki,NappeCello3,4,0,4,0,3,4,,,
84,514,0,Offenbach,NappeCelloRythme1,4,0,4,0,4,8,,,
85,514,0,Romberg,NappeCelloRythme2,4,0,4,0,4,8,,,
86,514,0,Rostropovitch,NappeCelloRythme3,4,0,4,0,4,8,,,
87,514,0,Hoelscher,NappeCelloRythme4,4,0,4,0,4,8,,,
90,515,0,Maderna,NappeCTB1,5,0,4,0,5,4,,,
91,515,0,Ferneyhough,NappeCTB2,5,0,4,0,5,4,,,
92,515,0,Bussotti,NappeCTB3,5,0,4,0,5,4,,,
93,516,0,Dusapin,NappeCTBRythme1,5,0,4,0,6,8,,,
94,516,0,Wuorinen,NappeCTBRythme2,5,0,4,0,6,8,,,
95,516,0,Knussen,NappeCTBRythme3,5,0,4,0,6,8,,,
96,516,0,Xenakis,NappeCTBRythme4,5,0,4,0,6,8,,,
100,517,0,Morricone,S1Action1,6,0,4,0,7,4,,,
101,517,0,Rosenman,S1Action2,6,0,4,0,7,4,,,
102,517,0,Silvestri,S1Action3,6,0,4,0,7,4,,,
103,517,0,Mancini,S1Action4,6,0,4,0,7,4,,,
107,513,0,Rota,S2Action1,7,0,4,0,8,4,,,
108,513,0,Cosma,S2Action2,7,0,4,0,8,4,,,
109,513,0,Williams,S2Action3,7,0,4,0,8,4,,,
114,514,0,Altenburg,Trompette1,8,0,2,0,60,4,,,
115,514,0,André,Trompette2,8,0,2,0,61,4,,,
116,514,0,Hardenberger,Trompette3,8,0,2,0,62,8,,,
117,514,0,Thibaud,Trompette4,8,0,2,0,63,8,,,
118,514,0,Gambati,Trompette5,8,0,2,0,64,4,,,
119,514,0,Foveau,Trompette6,8,0,2,0,65,4,,,
120,514,0,Friedrich,Trompette7,8,0,2,0,66,4,,,
121,514,0,Sauter,Trompette8,8,0,2,0,67,4,,,
122,514,0,Arban,Trompette9,8,0,2,0,68,4,,,
130,515,0,Dauprat,Cors1,9,0,4,0,73,4,,,
131,515,0,Duvernoy,Cors2,9,0,4,0,74,4,,,
