11,510,0,violon1-1,violon1-1,1,0,1,0,1,8,192.168.1.24,,90
12,510,0,violon1-2,violon1-2,1,0,1,0,1,4,192.168.1.24,,90
13,510,0,violon1-3,violon1-3,1,0,1,0,1,4,192.168.1.24,,90
14,510,0,violon2-1,violon2-1,2,0,1,0,1,8,192.168.1.28,,90
15,510,0,violon2-2,violon2-2,2,0,1,0,1,4,192.168.1.28,,90
16,510,0,violon2-3,violon2-3,2,0,1,0,1,4,192.168.1.28,,90
17,510,0,violon3-1,violon3-1,3,0,1,0,1,8,192.168.1.29,,90
18,510,0,violon3-2,violon3-2,3,0,1,0,1,4,192.168.1.29,,90
19,510,0,violon3-3,violon3-3,3,0,1,0,1,4,192.168.1.29,,90
20,511,0,violon4-1,violon4-1,4,0,1,0,1,8,192.168.1.30,,90
21,511,0,violon4-2,violon4-2,4,0,1,0,1,4,192.168.1.30,,90
22,511,0,violon4-3,violon4-3,4,0,1,0,1,4,192.168.1.30,,90
23,511,0,violon5-1,violon5-1,5,0,1,0,2,8,192.168.1.31,,90
24,511,0,violon5-2,violon5-2,5,0,1,0,2,4,192.168.1.31,,90
25,511,0,violon5-3,violon5-3,5,0,1,0,2,4,192.168.1.31,,90
26,511,0,violon6-1,violon6-1,6,0,1,0,2,8,192.168.1.32,,90
27,511,0,violon6-2,violon6-2,6,0,1,0,2,4,192.168.1.32,,90
28,512,0,violon6-3,violon6-3,6,0,1,0,2,8,192.168.1.32,,90
29,512,0,violon7-1,violon7-1,7,0,1,0,2,8,192.168.1.33,,90
30,512,0,violon7-2,violon7-2,7,0,1,0,2,8,192.168.1.33,,90
31,512,0,violon7-3,violon7-3,7,0,1,0,2,8,192.168.1.33,,90
32,512,0,violon8-1,violon8-1,8,0,1,0,2,8,192.168.1.28,,90
33,512,0,violon8-2,violon8-2,8,0,1,0,2,4,192.168.1.35,,90
34,512,0,violon8-3,violon8-3,8,0,1,0,2,4,192.168.1.35,,90
40,512,0,alto1-1,alto1-1,9,0,1,0,3,8,192.168.1.36,,90
41,513,0,alto1-2,alto1-2,9,0,1,0,3,4,192.168.1.36,,90
42,513,0,alto1-3,alto1-3,9,0,1,0,3,4,192.168.1.36,,90
43,513,0,alto2-1,alto2-1,10,0,1,0,3,8,192.168.1.37,,90
44,513,0,alto2-2,alto2-2,10,0,1,0,3,4,192.168.1.37,,90
45,513,0,alto2-3,alto2-3,10,0,1,0,3,4,192.168.1.37,,90
46,513,0,alto3-1,alto3-1,11,0,1,0,3,8,192.168.1.38,,90
47,513,0,alto3-2,alto3-2,11,0,1,0,3,4,192.168.1.38,,90
48,513,0,alto3-3,alto3-3,11,0,1,0,3,4,192.168.1.38,,90
49,514,0,alto4-1,alto4-1,12,0,1,0,3,8,192.168.1.39,,90
50,514,0,alto4-2,alto4-2,12,0,1,0,3,4,192.168.1.39,,90
51,514,0,alto4-3,alto4-3,12,0,1,0,3,4,192.168.1.39,,90
58,514,0,cello1-1,cello1-1,13,0,1,0,4,8,192.168.1.40,,90
59,514,0,cello1-2,cello1-2,13,0,1,0,4,4,192.168.1.40,,90
60,514,0,cello1-3,cello1-3,13,0,1,0,4,4,192.168.1.40,,90
61,514,0,cello2-1,cello2-1,14,0,1,0,4,8,192.168.1.41,,90
62,514,0,cello2-2,cello2-2,14,0,1,0,4,4,192.168.1.41,,90
63,515,0,cello2-3,cello2-3,14,0,1,0,4,4,192.168.1.41,,90
64,515,0,cello3-1,cello3-1,15,0,1,0,4,8,192.168.1.42,,90
65,515,0,cello3-2,cello3-2,15,0,1,0,4,4,192.168.1.42,,90
66,515,0,cello3-3,cello3-3,15,0,1,0,4,4,192.168.1.42,,90
67,515,0,cello4-1,cello4-1,16,0,1,0,4,8,192.168.1.43,,90
68,515,0,cello4-2,cello4-2,16,0,1,0,4,4,192.168.1.43,,90
69,515,0,cello4-3,cello4-3,16,0,1,0,4,4,192.168.1.43,,90
100,515,0,Intro,Intro,17,0,1,0,5,260,192.168.1.255,,90
101,515,0,Fin,Fin,17,0,1,0,6,88,192.168.1.255,,90
102,515,0,Massive2,Massive2,18,0,1,0,6,4,192.168.1.255,,90
110,510,0,violon1-4,violon1-4,1,0,1,0,7,4,192.168.1.24,,90
111,510,0,violon1-5,violon1-5,1,0,1,0,7,4,192.168.1.24,,90
112,510,0,violon1-6,violon1-6,1,0,1,0,7,4,192.168.1.24,,90
113,510,0,violon2-4,violon2-4,2,0,1,0,7,4,192.168.1.28,,90
114,510,0,violon2-5,violon2-5,2,0,1,0,7,4,192.168.1.28,,90
115,510,0,violon2-6,violon2-6,2,0,1,0,7,4,192.168.1.28,,90
116,510,0,violon3-4,violon3-4,3,0,1,0,7,4,192.168.1.29,,90
117,510,0,violon3-5,violon3-5,3,0,1,0,7,4,192.168.1.29,,90
118,510,0,violon3-6,violon3-6,3,0,1,0,7,4,192.168.1.29,,90
119,511,0,violon4-4,violon4-4,4,0,1,0,7,4,192.168.1.30,,90
120,511,0,violon4-5,violon4-5,4,0,1,0,7,4,192.168.1.30,,90
121,511,0,violon4-6,violon4-6,4,0,1,0,7,4,192.168.1.30,,90
122,511,0,violon5-4,violon5-4,5,0,1,0,8,4,192.168.1.31,,90
123,511,0,violon5-5,violon5-5,5,0,1,0,8,4,192.168.1.31,,90
124,511,0,violon5-6,violon5-6,5,0,1,0,8,4,192.168.1.31,,90
125,511,0,violon6-4,violon6-4,6,0,1,0,8,4,192.168.1.32,,90
126,511,0,violon6-5,violon6-5,6,0,1,0,8,4,192.168.1.32,,90
127,512,0,violon6-6,violon6-6,6,0,1,0,8,4,192.168.1.32,,90
128,512,0,violon7-4,violon7-4,7,0,1,0,8,4,192.168.1.33,,90
129,512,0,violon7-5,violon7-5,7,0,1,0,8,4,192.168.1.33,,90
130,512,0,violon7-6,violon7-6,7,0,1,0,8,4,192.168.1.33,,90
131,512,0,violon8-4,violon8-4,8,0,1,0,8,4,192.168.1.28,,90
132,512,0,violon8-5,violon8-5,8,0,1,0,8,4,192.168.1.35,,90
133,512,0,violon8-6,violon8-6,8,0,1,0,8,4,192.168.1.35,,90
134,512,0,alto1-4,alto1-4,9,0,1,0,9,8,192.168.1.36,,90
135,513,0,alto1-5,alto1-5,9,0,1,0,9,8,192.168.1.36,,90
136,513,0,alto1-6,alto1-6,9,0,1,0,9,8,192.168.1.36,,90
137,513,0,alto2-4,alto2-4,10,0,1,0,9,8,192.168.1.37,,90
138,513,0,alto2-5,alto2-5,10,0,1,0,9,8,192.168.1.37,,90
139,513,0,alto2-6,alto2-6,10,0,1,0,9,8,192.168.1.37,,90
140,513,0,alto3-4,alto3-4,11,0,1,0,9,8,192.168.1.38,,90
141,513,0,alto3-5,alto3-5,11,0,1,0,9,8,192.168.1.38,,90
142,513,0,alto3-6,alto3-6,11,0,1,0,9,8,192.168.1.38,,90
143,514,0,alto4-4,alto4-4,12,0,1,0,9,8,192.168.1.39,,90
144,514,0,alto4-5,alto4-5,12,0,1,0,9,8,192.168.1.39,,90
