11,10,0,canon5-1,canon5-1,0,0,0,1,1,8,,,
12,10,0,canon5-2,canon5-2,0,0,0,1,1,8,,,
13,10,0,canon5-3,canon5-3,0,0,0,1,1,8,,,
14,10,0,canon5-4,canon5-4,0,0,0,1,1,8,,,
15,10,0,canon5-1-suite,canon5-1-suite,0,0,0,1,1,8,,,
16,10,0,canon5-2-suite,canon5-2-suite,0,0,0,1,1,8,,,
17,10,0,canon5-3-suite,canon5-3-suite,0,0,0,1,1,8,,,
18,10,0,canon6-1,canon6-1,1,0,0,2,2,8,,,
19,10,0,canon6-2,canon6-2,1,0,0,2,2,8,,,
20,10,0,canon6-4,canon6-4,1,0,0,0,2,8,,,
21,10,0,canon6-1-suite,canon6-1-suite,1,0,0,2,2,8,,,
22,10,0,canon6-2-suite,canon6-2-suite,1,0,0,2,2,8,,,
23,10,0,canon7-1,canon7-1,2,0,0,3,3,8,,,
24,10,0,canon7-2,canon7-2,2,0,0,3,3,8,,,
25,10,0,canon7-4,canon7-4,2,0,0,3,3,8,,,
26,10,0,canon8-1,canon8-1,3,0,0,4,4,8,,,
27,10,0,canon8-2,canon8-2,3,0,0,4,4,8,,,
28,10,0,canon8-3,canon8-3,3,0,0,4,4,8,,,
29,10,0,canon8-4,canon8-4,3,0,0,0,4,8,,,
30,10,0,canon8-1-suite,canon8-1-suite,3,0,0,5,4,8,,,
31,10,0,canon8-2-suite,canon8-2-suite,3,0,0,5,4,8,,,
32,10,0,canon8-3-suite,conon8-3-suite,3,0,0,5,4,8,,,
33,10,0,canon9-1,canon9-1,4,0,0,6,5,8,,,
34,10,0,canon9-2,canon9-2,4,0,0,6,5,8,,,
35,10,0,canon9-4,canon9-4,4,0,0,0,5,8,,,
36,10,0,canon14-1,canon14-1,5,0,0,7,6,8,,,
37,10,0,canon14-2,canon14-2,5,0,0,7,6,8,,,
38,10,0,canon-14-3,canon-14-3,5,0,0,7,6,8,,,
39,10,0,canon14-4,canon14-4,5,0,0,0,6,8,,,
