11,10,0,Piano sounds,piano1,1,1,1,0,0,8
12,10,0,The piano plays,piano2,1,1,1,0,0,8
13,10,0,This is not Mozart,piano3,1,1,1,0,0,8
14,10,0,The piano keeps calm,piano4,1,1,1,0,0,8
15,10,0,I would like to play the piano,piano5,1,1,1,0,0,8
16,10,0,I prefer the harpsichord,piano6,1,1,1,0,0,8
17,10,0,The piano flies,piano7,1,1,1,0,0,8
18,10,0,Piano but not forte,piano8,1,1,1,0,0,8
26,25,0,A trip in India,percu1,2,1,2,0,1,8
27,25,0,The Tabla sound,percu2,2,1,2,0,1,8
28,25,0,Visit New Delhi,percu3,2,1,2,0,1,8
29,25,0,Become a guru,percu4,2,1,2,0,1,8
30,25,0,To discover Krishna,percu5,2,1,2,0,1,8
31,25,0,And the Upanishads,percu6,2,1,2,0,1,8
36,35,0,Sound the bass,basse1,3,1,3,0,2,8
37,35,0,Fender,basse2,3,1,3,0,2,8
38,35,0,Musicman,basse3,3,1,3,0,2,8
39,35,0,Warwick,basse4,3,1,3,0,2,8
40,35,0,Why not slap,basse5,3,1,3,0,2,8
41,35,0,Sea Bass in the band,basse6,3,1,3,0,2,8
42,35,0,Basso Continuo,basse7,3,1,3,0,2,8
43,35,0,An extrabass,basse8,3,1,3,0,2,8
51,50,0,Almost Miles,trompette1,4,2,1,0,3,8
52,50,0,Remember Randy Brecker,trompette2,4,2,1,0,3,8
53,50,0,What about Don Cherry,trompette3,4,2,1,0,3,8
54,50,0,I like Ornette Coleman,trompette4,4,2,1,0,3,8
55,50,0,Not realy Kenny Dorham,trompette5,4,2,1,0,3,8
56,50,0,Neither Roy Eldridge,trompette6,4,2,1,0,3,8
57,50,0,Dizziy Gillespie,trompette7,4,2,1,0,3,8
58,50,0,Neal Hefti plays also the tumpet,trompette8,4,2,1,0,3,8
59,50,0,Ivan Julien plays also the tumpet,trompette9,4,2,1,0,3,8
60,50,0,Jean-Loup Longnon,trompette10,4,2,1,0,3,8
61,50,0,Ibrahim Maalouf,trompette11,4,2,1,0,3,8
62,50,0,Wynton Marsalis,trompette12,4,2,1,0,3,8
63,50,0,Lee Morgan,trompette13,4,2,1,0,3,8
64,50,0,Dont forget Joe Newman,trompette14,4,2,1,0,3,8
65,50,0,Shorty Rogers,trompette15,4,2,1,0,3,8
166,50,0,Markus Stockhausen,trompette16,4,2,1,0,3,8
167,50,0,Cootie Williams,trompette17,4,2,1,0,3,8
168,50,0,Boris Vian,trompette18,4,2,1,0,3,8
66,65,0,Powerfull beat,batterie1,5,2,2,0,4,8
67,65,0,Steady beat,batterie2,5,2,2,0,4,8
68,65,0,Pulse beat,batterie3,5,2,2,0,4,8
69,65,0,Beat together,batterie4,5,2,2,0,4,8
70,65,0,Beat the game,batterie5,5,2,2,0,4,8
71,65,0,Beat the cream,batterie6,5,2,2,0,4,8
72,65,0,Beat and Kick,batterie7,5,2,2,0,4,8
73,65,0,Bang the drum,batterie8,5,2,2,0,4,8
74,65,0,Beat a retreat,batterie9,5,2,2,0,4,8
75,65,0,Beat box,batterie10,5,2,2,0,4,8
76,65,0,Beat the air,batterie11,5,2,2,0,4,8
77,65,0,A dead beat,batterie12,5,2,2,0,4,8
78,65,0,I cant beat that,batterie13,5,2,2,0,4,8
79,65,0,Dont skip a beat,batterie14,5,2,2,0,4,8
80,65,0,Can you beat it,batterie15,5,2,2,0,4,8
81,65,0,Dont that beat all!,batterie16,5,2,2,0,4,8
82,65,0,I beat my brain out,batterie17,5,2,2,0,4,8
83,65,0,I can not beat that,batterie18,5,2,2,0,4,8
96,95,0,Michael Brecker,saxo1,6,3,1,0,5,8
97,95,0,Ornette Coleman,saxo2,6,3,1,0,5,8
98,95,0,John Coltrane,saxo3,6,3,1,0,5,8
99,95,0,Bud Freeman,saxo4,6,3,1,0,5,8
100,95,0,Dexter Gordon,saxo5,6,3,1,0,5,8
101,95,0,Coleman Hawkins,saxo6,6,3,1,0,5,8
102,95,0,Joe Henderson,saxo7,6,3,1,0,5,8
103,95,0,Mezz Mezzrow,saxo8,6,3,1,0,5,8
104,95,0,Joshua Redman,saxo9,6,3,1,0,5,8
105,95,0,Sonny Rollins,saxo10,6,3,1,0,5,8
106,95,0,Archie Shepp,saxo11,6,3,1,0,5,8
107,95,0,Wayne Shorter,saxo12,6,3,1,0,5,8
108,95,0,Lester Young,saxo13,6,3,1,0,5,8
109,95,0,Charlie Parker,saxo14,6,3,1,0,5,8
110,95,0,Eric Marienthal,saxo15,6,3,1,0,5,8
111,95,0,Marceo Parker,saxo16,6,3,1,0,5,8
112,95,0,Phil Woods,saxo17,6,3,1,0,5,8
113,95,0,Sophie Alour,saxo18,6,3,1,0,5,8
116,115,0,I like Funk Music,guitare1,7,3,3,0,6,8
117,115,0,Guitar is beautiful,guitare2,7,3,3,0,6,8
118,115,0,Stratocaster,guitare3,7,3,3,0,6,8
119,115,0,Telecaster,guitare4,7,3,3,0,6,8
